2019/1/2 08:40:00,2,10文山區,文山區羅斯福路6段142巷與景仁街77巷口口,0,1,2,2,6,40,3,1,121.5381495,24.9975367
2019/1/2 08:52:00,2,04大安區,仁愛路4段與敦化南路2段圓環(仁愛路4段85號前),0,1,3,2,7,50,16,9,121.5479561,25.03811536
2019/1/2 09:00:00,2,12內湖區,內湖區安康路與安康路434巷口,0,2,3,2,6,40,4,1,121.6146548,25.06673803
2019/1/2 09:05:00,2,11南港區,南港區三重路41巷與三重路口,0,2,2,2,6,50,3,2,121.6142385,25.05985255
2019/1/2 09:07:00,2,02萬華區,萬華區環河南路2段250巷與環河南路2段口,0,1,2,2,8,30,3,2,121.4919136,25.0332366
2019/1/2 09:10:00,2,05中正區,中正區廈門街113巷6號車道口前,0,1,3,2,6,40,14,9,121.5178395,25.023391
2019/1/2 09:40:00,2,04大安區,大安區瑞安街89號,0,1,2,2,6,0,14,9,121.5407328,25.0276538
2019/1/2 10:05:00,2,09北投區,北投區大度路1段與大業路口,0,1,1,2,6,50,5,2,121.4996106,25.1209682
2019/1/2 10:05:00,2,09北投區,北投區大度路1段與大業路口,0,1,2,4,6,50,5,2,121.4996106,25.1209682
2019/1/2 10:18:00,2,01大同區,大同區延平北路3段與延平北路3段99巷口口,0,1,3,2,6,0,3,1,121.5109136,25.06783862
2019/1/2 10:33:00,2,02萬華區,萬華區康定路與內江街口,0,1,2,2,6,50,4,1,121.502281,25.0416993
2019/1/2 10:40:00,2,03中山區,中山區新生北路2段62巷與林森北路口,0,1,2,2,8,50,4,2,121.5253905,25.0565316
2019/1/2 11:00:00,2,04大安區,大安區辛亥路1段與羅斯福路3段口,0,1,2,2,6,50,4,2,121.5275328,25.0187584
2019/1/2 11:30:00,2,08士林區,士林區天母西路83巷與天母西路口,0,2,3,2,8,50,4,1,121.5252085,25.11881
2019/1/2 11:32:00,2,10文山區,文山區興隆路1段與景明街口,0,2,2,2,6,50,4,2,121.5419744,25.0019289
2019/1/2 11:40:00,2,01大同區,大同區鄭州路與塔城街口,0,1,2,2,7,40,4,1,121.510532,25.0502893
2019/1/2 11:47:00,2,12內湖區,內湖區基湖路1號,0,3,3,2,6,50,14,9,121.5654001,25.08191639
2019/1/2 12:06:00,2,07信義區,信義區松仁路與松勤街口,0,1,2,2,6,50,4,2,121.568342,25.03186998
2019/1/2 12:14:00,2,07信義區,信義區基隆路1段102巷旁,0,1,2,2,8,50,14,8,121.5666236,25.04485788
2019/1/2 12:34:00,2,01大同區,大同區民權西路往台北橋機車道,0,2,3,2,6,50,8,11,121.5111043,25.06308544
2019/1/2 13:05:00,2,05中正區,中正區忠孝西路1段台北車站南側公車停靠區,0,1,2,2,8,50,15,22,121.5164864,25.04663943
2019/1/2 13:24:00,2,08士林區,士林區延平北路6段與社正路口,0,1,2,2,6,50,3,1,121.5089391,25.0881622
2019/1/2 13:27:00,2,02萬華區,萬華區環河南路1段與峨眉街口,0,1,2,2,8,50,3,1,121.5015899,25.04478699
2019/1/2 13:33:00,2,12內湖區,內湖區環山路2段111號與環山路2段109巷口口,0,1,2,2,6,50,3,1,121.5761086,25.08444045
2019/1/2 14:08:00,2,11南港區,南港區研究院路2段128號(藍球場對面),0,1,2,2,6,50,11,9,121.6174951,25.04089985
2019/1/2 14:59:00,2,07信義區,信義區忠孝東路5段71巷與永吉路30巷158弄口,0,1,2,2,6,30,4,1,121.5674554,25.042448
2019/1/2 15:00:00,2,12內湖區,內湖區內湖路2段103巷與內湖路2段口口,0,1,2,2,6,50,4,1,121.5811362,25.0822026
2019/1/2 16:11:00,2,05中正區,中正區中華路2段33號,0,1,2,2,6,50,14,9,121.5066003,25.0360166
2019/1/2 16:25:00,2,06松山區,松山區民權東路5段與撫遠街口,0,1,3,2,6,50,4,2,121.5660577,25.06332038
2019/1/2 17:00:00,2,09北投區,北投區中央北路3段48號,0,2,4,2,6,50,14,9,121.4852994,25.1382892
2019/1/2 17:10:00,2,11南港區,南港區東新街與忠孝東路6段口口,0,1,2,2,6,50,4,2,121.5851823,25.0479793
2019/1/2 17:16:00,2,11南港區,南港區南港路3段與八德路4段口,0,1,2,2,6,50,5,1,121.5826968,25.05170938
2019/1/2 17:25:00,2,04大安區,大安區仁愛路4段與大安路1段口,0,1,2,2,6,50,14,9,121.5459691,25.0380978
2019/1/2 17:25:00,2,10文山區,文山區福興路與福興路60巷口,0,1,2,2,6,40,3,1,121.5502968,25.00349884
2019/1/2 17:30:00,2,07信義區,信義區忠孝東路5段與松仁路口,0,1,2,2,6,50,4,2,121.5684305,25.04108239
